0VeZZD26dOsSbQVG__2017-05-15T12:52:34.436Z__2017-05-15T12:52:35.954Z__max_sagittal_angle	58.06150069631145
0VeZZD26dOsSbQVG__2017-05-15T12:52:48.502Z__2017-05-15T12:52:50.581Z__max_sagittal_angle	56.559929831019616
0VeZZD26dOsSbQVG__2017-05-15T12:52:53.139Z__2017-05-15T12:52:54.497Z__max_sagittal_angle	54.697888205305524
0VeZZD26dOsSbQVG__2017-05-15T12:58:21.363Z__2017-05-15T12:58:23.201Z__max_sagittal_angle	55.29294119486756
0VeZZD26dOsSbQVG__2017-05-15T12:58:38.187Z__2017-05-15T12:58:40.106Z__max_sagittal_angle	58.7787039801819
0VeZZD26dOsSbQVG__2017-05-15T12:59:25.666Z__2017-05-15T12:59:26.504Z__max_sagittal_angle	51.68659060910123
0VeZZD26dOsSbQVG__2017-05-15T12:59:52.122Z__2017-05-15T12:59:53.16Z__max_sagittal_angle	57.80963566273715
0VeZZD26dOsSbQVG__2017-05-15T12:59:53.241Z__2017-05-15T12:59:53.88Z__max_sagittal_angle	47.67821357567868
0VeZZD26dOsSbQVG__2017-05-15T13:00:20.456Z__2017-05-15T13:00:23.253Z__max_sagittal_angle	54.66531773474494
0VeZZD26dOsSbQVG__2017-05-15T13:02:39.413Z__2017-05-15T13:02:41.331Z__max_sagittal_angle	53.45798040409407
0VeZZD26dOsSbQVG__2017-05-15T13:02:56.557Z__2017-05-15T13:02:59.155Z__max_sagittal_angle	55.493763068545114
0VeZZD26dOsSbQVG__2017-05-15T13:06:44.076Z__2017-05-15T13:06:44.715Z__max_sagittal_angle	53.80967190985385
0VeZZD26dOsSbQVG__2017-05-15T13:07:23.161Z__2017-05-15T13:07:24.2Z__max_sagittal_angle	57.688582232205064
0VeZZD26dOsSbQVG__2017-05-15T13:08:07.243Z__2017-05-15T13:08:07.723Z__max_sagittal_angle	53.7400508667246
0VeZZD26dOsSbQVG__2017-05-15T13:08:07.803Z__2017-05-15T13:08:08.561Z__max_sagittal_angle	58.0049464791545
0VeZZD26dOsSbQVG__2017-05-15T13:19:42.835Z__2017-05-15T13:19:44.313Z__max_sagittal_angle	57.44170020796781
0VeZZD26dOsSbQVG__2017-05-15T13:19:44.353Z__2017-05-15T13:19:44.913Z__max_sagittal_angle	45.241794801255
0VeZZD26dOsSbQVG__2017-05-15T13:20:18.883Z__2017-05-15T13:20:28.875Z__max_sagittal_angle	69.53797234538698
0VeZZD26dOsSbQVG__2017-05-15T13:20:36.668Z__2017-05-15T13:20:37.427Z__max_sagittal_angle	51.53368011170381
0VeZZD26dOsSbQVG__2017-05-15T13:20:42.423Z__2017-05-15T13:20:45.14Z__max_sagittal_angle	55.24480742946554
0VeZZD26dOsSbQVG__2017-05-15T13:22:15.582Z__2017-05-15T13:22:16.9Z__max_sagittal_angle	55.10133975303043
0VeZZD26dOsSbQVG__2017-05-15T13:33:03.474Z__2017-05-15T13:33:06.672Z__max_sagittal_angle	77.75586014229951
0VeZZD26dOsSbQVG__2017-05-15T13:34:31.873Z__2017-05-15T13:34:33.832Z__max_sagittal_angle	54.57135942526556
0VeZZD26dOsSbQVG__2017-05-15T13:41:52.553Z__2017-05-15T13:41:53.233Z__max_sagittal_angle	53.09661662998177
